seq_id,day,entity,split_group_id,seq_y,mlm_error_ratio,mlm_loss,distance,distance_z,composite_score
Wednesday_4997467_192.168.10.16::123::17,Wednesday,192.168.10.16::123::17,Wednesday::192.168.10.16::123::17,0,0.24619047343730927,5.316407680511475,0.6835818290710449,0.0,0.24619047343730927
Thursday_4997683_192.168.10.8::55600::6,Thursday,192.168.10.8::55600::6,Thursday::192.168.10.8::55600::6,0,1.0,13.911311149597168,0.7660295367240906,0.0,1.0
Thursday_4997682_192.168.10.8::667::6,Thursday,192.168.10.8::667::6,Thursday::192.168.10.8::667::6,0,1.0,13.575027465820312,0.694191038608551,0.0,1.0
Wednesday_4997495_192.168.10.19::80::6,Wednesday,192.168.10.19::80::6,Wednesday::192.168.10.19::80::6,0,0.5796028971672058,9.274005889892578,0.8961660265922546,0.09885691392132775,0.6784598110885336
Thursday_4997777_192.168.10.5::443::6,Thursday,192.168.10.5::443::6,Thursday::192.168.10.5::443::6,0,0.3733333647251129,3.889923572540283,0.6814731955528259,0.0,0.3733333647251129
Monday_4996805_192.168.10.15::53::17,Monday,192.168.10.15::53::17,Monday::192.168.10.15::53::17,0,0.030677152797579765,1.8216108083724976,0.5673248171806335,0.0,0.030677152797579765
Monday_4996827_192.168.10.51::53::17,Monday,192.168.10.51::53::17,Monday::192.168.10.51::53::17,0,0.05716576799750328,2.46720814704895,0.6681247353553772,0.0,0.05716576799750328
Thursday_4997680_192.168.10.8::3306::6,Thursday,192.168.10.8::3306::6,Thursday::192.168.10.8::3306::6,0,1.0,35.1708984375,1.2150713205337524,1.5417445860747367,2.5417445860747367
Thursday_4997679_192.168.10.8::2604::6,Thursday,192.168.10.8::2604::6,Thursday::192.168.10.8::2604::6,0,1.0,20.469160079956055,0.7400110960006714,0.0,1.0
Friday_4998041_192.168.10.8::53::17,Friday,192.168.10.8::53::17,Friday::192.168.10.8::53::17,0,0.0,1.569398045539856,0.7601305842399597,0.0,0.0
Tuesday_4997177_192.168.10.17::443::6,Tuesday,192.168.10.17::443::6,Tuesday::192.168.10.17::443::6,0,0.7190530896186829,6.871148109436035,0.9747570753097534,0.45444227888829974,1.1734953685069827
Tuesday_4997093_192.168.10.25::53::17,Tuesday,192.168.10.25::53::17,Tuesday::192.168.10.25::53::17,0,0.013092334382236004,1.7323440313339233,0.7584006786346436,0.0,0.013092334382236004
Thursday_4997683_192.168.10.8::30718::6,Thursday,192.168.10.8::30718::6,Thursday::192.168.10.8::30718::6,0,1.0,26.08540153503418,0.7444965243339539,0.0,1.0
Thursday_4997680_192.168.10.8::16012::6,Thursday,192.168.10.8::16012::6,Thursday::192.168.10.8::16012::6,0,1.0,25.04944610595703,0.878119945526123,0.017207382240053748,1.0172073822400538
Thursday_4997751_192.168.10.5::53::17,Thursday,192.168.10.5::53::17,Thursday::192.168.10.5::53::17,0,0.016868632286787033,1.5031625032424927,0.7201759219169617,0.0,0.016868632286787033
Monday_4996792_192.168.10.14::443::6,Monday,192.168.10.14::443::6,Monday::192.168.10.14::443::6,0,0.5125431418418884,5.1840033531188965,0.8163359761238098,0.0,0.5125431418418884
Thursday_4997683_192.168.10.8::4848::6,Thursday,192.168.10.8::4848::6,Thursday::192.168.10.8::4848::6,0,1.0,16.887205123901367,0.6239860653877258,0.0,1.0
Thursday_4997682_192.168.10.8::2200::6,Thursday,192.168.10.8::2200::6,Thursday::192.168.10.8::2200::6,0,1.0,25.822416305541992,0.9981733560562134,0.5603892903008743,1.5603892903008743
Friday_4997951_192.168.10.15::8080::6,Friday,192.168.10.15::8080::6,Friday::192.168.10.15::8080::6,0,1.0,9.897652626037598,1.0417650938034058,0.7576201992826072,1.757620199282607
Thursday_4997678_192.168.10.8::26::6,Thursday,192.168.10.8::26::6,Thursday::192.168.10.8::26::6,0,1.0,18.048887252807617,0.7425419688224792,0.0,1.0
Monday_4996806_192.168.10.51::80::6,Monday,192.168.10.51::80::6,Monday::192.168.10.51::80::6,0,0.4405421316623688,4.941224575042725,0.97467440366745,0.45406823086908366,0.8946103625314524
Tuesday_4997109_192.168.10.12::88::17,Tuesday,192.168.10.12::88::17,Tuesday::192.168.10.12::88::17,0,0.60833340883255,5.489579200744629,0.6757052540779114,0.0,0.60833340883255
Tuesday_4997200_192.168.10.17::80::6,Tuesday,192.168.10.17::80::6,Tuesday::192.168.10.17::80::6,0,0.38389524817466736,6.717639446258545,0.803655743598938,0.0,0.38389524817466736
Thursday_4997679_192.168.10.8::15742::6,Thursday,192.168.10.8::15742::6,Thursday::192.168.10.8::15742::6,0,1.0,13.764922142028809,0.8919895887374878,0.07996061207673251,1.0799606120767324
Monday_4996924_192.168.10.15::443::6,Monday,192.168.10.15::443::6,Monday::192.168.10.15::443::6,0,0.6856374144554138,7.226290225982666,0.830422580242157,0.0,0.6856374144554138
Monday_4996903_192.168.10.25::53::17,Monday,192.168.10.25::53::17,Monday::192.168.10.25::53::17,0,0.005047348793596029,1.4262460470199585,1.2419732809066772,1.6634625622773316,1.6685099110709276
Thursday_4997653_192.168.10.8::80::6,Thursday,192.168.10.8::80::6,Thursday::192.168.10.8::80::6,0,0.2634523808956146,3.9847285747528076,0.8394032120704651,0.0,0.2634523808956146
Friday_4997978_192.168.10.15::80::6,Friday,192.168.10.15::80::6,Friday::192.168.10.15::80::6,0,0.44386744499206543,6.5365753173828125,0.928709089756012,0.24609807154760752,0.689965516539673
Thursday_4997757_192.168.10.12::123::17,Thursday,192.168.10.12::123::17,Thursday::192.168.10.12::123::17,0,0.17519842088222504,4.432979106903076,0.6601086258888245,0.0,0.17519842088222504
Thursday_4997683_192.168.10.8::1151::6,Thursday,192.168.10.8::1151::6,Thursday::192.168.10.8::1151::6,0,1.0,24.614614486694336,0.8121529221534729,0.0,1.0
Monday_4996827_192.168.10.5::53::17,Monday,192.168.10.5::53::17,Monday::192.168.10.5::53::17,0,0.006396305747330189,1.5613809823989868,0.8361271619796753,0.0,0.006396305747330189
Thursday_4997771_192.168.10.12::123::17,Thursday,192.168.10.12::123::17,Thursday::192.168.10.12::123::17,0,0.3500000238418579,6.641620635986328,0.5713790059089661,0.0,0.3500000238418579
Thursday_4997678_192.168.10.8::636::6,Thursday,192.168.10.8::636::6,Thursday::192.168.10.8::636::6,0,1.0,28.752765655517578,0.7439818382263184,0.0,1.0
Tuesday_4997123_192.168.10.9::80::6,Tuesday,192.168.10.9::80::6,Tuesday::192.168.10.9::80::6,0,0.44868969917297363,5.626489162445068,0.9108508825302124,0.1652985754514591,0.6139882746244327
Tuesday_4997203_192.168.10.17::53::17,Tuesday,192.168.10.17::53::17,Tuesday::192.168.10.17::53::17,0,0.02606123499572277,1.262290596961975,0.9366934895515442,0.2822235051900828,0.3082847401858056
Tuesday_4997101_192.168.10.17::123::17,Tuesday,192.168.10.17::123::17,Tuesday::192.168.10.17::123::17,0,0.07144894450902939,1.8805290460586548,1.0857822895050049,0.9567760936725336,1.028225038181563
Thursday_4997761_192.168.10.12::80::6,Thursday,192.168.10.12::80::6,Thursday::192.168.10.12::80::6,0,0.19500000774860382,3.1789069175720215,0.7333123087882996,0.0,0.19500000774860382
